site  ID  session  run  trial  cue  prepost  group  pressFreq  pressVar  nRewards  nResponse  outcomeliking  hunger
Sydney  243  1  1  13  Valued  pre  1-day  5.864422e+00  1.163857e-01  4  234  3  7
Sydney  243  1  1  14  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  1  15  Devalued  pre  1-day  5.639036e+00  1.511325e-01  3  113  4  7
Sydney  243  1  1  16  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  1  17  Devalued  pre  1-day  5.503139e+00  1.645471e-01  7  220  4  7
Sydney  243  1  1  18  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  1  19  Valued  pre  1-day  5.444647e+00  1.590877e-01  3  110  3  7
Sydney  243  1  1  20  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  2  1  Valued  pre  1-day  6.662029e+00  5.759857e-02  0  133  3  7
Sydney  243  1  2  2  Devalued  pre  1-day  6.042374e+00  8.257801e-02  1  120  4  7
Sydney  243  1  2  3  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  2  4  Devalued  pre  1-day  6.125150e+00  9.053462e-02  1  123  4  7
Sydney  243  1  2  5  Valued  pre  1-day  6.392964e+00  3.503346e-02  0  127  3  7
Sydney  243  1  2  6  Devalued  pre  1-day  5.954971e+00  1.143673e-01  4  239  4  7
Sydney  243  1  2  7  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  2  8  Devalued  pre  1-day  6.528395e+00  4.302463e-02  0  130  4  7
Sydney  243  1  2  9  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  2  10  Valued  pre  1-day  5.830858e+00  1.257386e-01  2  118  3  7
Sydney  243  1  2  11  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  2  12  Devalued  pre  1-day  6.333810e+00  1.003073e-01  3  255  4  7
Sydney  243  1  2  13  Valued  pre  1-day  5.677577e+00  1.281870e-01  2  112  3  7
Sydney  243  1  2  14  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  2  15  Valued  pre  1-day  6.194859e+00  8.925237e-02  2  249  3  7
Sydney  243  1  2  16  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  2  17  Devalued  pre  1-day  5.607106e+00  1.511096e-01  3  113  4  7
Sydney  243  1  2  18  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  2  19  Valued  pre  1-day  6.361001e+00  8.574501e-02  2  255  3  7
Sydney  243  1  2  20  Rest  pre  1-day  0  0  0  0  NaN  7
Sydney  243  1  3  1  Valued  post  1-day  6.290328e+00  8.062576e-02  0  127  3  6
Sydney  243  1  3  2  Devalued  post  1-day  4.484988e+00  7.139960e-02  0  91  -4  6
Sydney  243  1  3  3  Valued  post  1-day  6.393127e+00  3.822396e-02  0  128  3  6
Sydney  243  1  3  4  Rest  post  1-day  0  0  0  0  NaN  6
Sydney  243  1  3  5  Devalued  post  1-day  4.391227e+00  6.135372e-02  0  88  -4  6
Sydney  243  1  3  6  Valued  post  1-day  5.934649e+00  3.375634e-02  0  119  3  6
Sydney  243  1  3  7  Rest  post  1-day  0  0  0  0  NaN  6
Sydney  243  1  3  8  Devalued  post  1-day  1.603128e+00  4.853606e-01  0  32  -4  6
Sydney  243  1  3  9  Rest  post  1-day  0  0  0  0  NaN  6
Sydney  244  1  1  1  Valued  pre  1-day  9.727315e-01  4.663170e-01  2  19  4  9
Sydney  244  1  1  2  Rest  pre  1-day  0  0  0  0  NaN  9
Sydney  244  1  1  3  Devalued  pre  1-day  5.508281e-01  2.534344e-01  1  11  2  9
Sydney  244  1  1  4  Rest  pre  1-day  0  0  0  0  NaN  9
Sydney  244  1  1  5  Devalued  pre  1-day  4.748105e-01  2.587578e-01  1  19  2  9
Sydney  244  1  1  6  Rest  pre  1-day  0  0  0  0  NaN  9
Sydney  244  1  1  7  Devalued  pre  1-day  9.972253e-02  4.285147e-01  0  2  2  9
Sydney  244  1  1  8  Valued  pre  1-day  1.553783e+00  2.230525e-01  1  31  4  9
Sydney  244  1  1  9  Devalued  pre  1-day  1.004674e-01  1.299831e+00  0  2  2  9
Sydney  244  1  1  10  Valued  pre  1-day  1.741420e+00  2.042903e-01  0  35  4  9
Sydney  244  1  1  11  Rest  pre  1-day  0  0  0  0  NaN  9
Sydney  244  1  1  12  Valued  pre  1-day  2.124072e+00  1.892841e-01  4  85  4  9
Sydney  244  1  1  13  Rest  pre  1-day  0  0  0  0  NaN  9
Sydney  244  1  1  14  Valued  pre  1-day  4.993962e-02  1.077055e+00  1  2  4  9
Sydney  244  1  1  15  Rest  pre  1-day  0  0  0  0  NaN  9
